,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2020-03-25,59.713687896728516,168.30580139160156,94.29199981689453,84.69110870361328,158.72999572753906,94.7861099243164,146.4100341796875,32.719818115234375,56.682960510253906,99.94169616699219,24.146032333374023,138.78431701660156,163.06033325195312,118.11983489990234,81.67086029052734,45.43870162963867,105.43753051757812,80.3858642578125,36.220977783203125,146.95132446289062,91.15309143066406,56.76732635498047,141.19271850585938,75.1827621459961,90.25984191894531,83.36234283447266,219.6584014892578,156.68905639648438,38.89437484741211,34.05730056762695
2020-03-26,62.85600280761719,172.96792602539062,97.77449798583984,87.62152862548828,180.5500030517578,100.06561279296875,154.04612731933594,35.24742126464844,62.501014709472656,104.53546905517578,23.589675903320312,148.3210906982422,175.12660217285156,125.18062591552734,87.10272979736328,49.23265075683594,111.76907348632812,85.9856185913086,38.55387496948242,150.89154052734375,94.36846160888672,61.185890197753906,150.02447509765625,80.21650695800781,96.03746795654297,89.23152923583984,239.23648071289062,163.5656280517578,41.69812774658203,34.18804168701172
2020-03-27,60.25362777709961,172.77618408203125,95.00499725341797,83.3386001586914,162.0,95.48340606689453,145.35472106933594,33.71870422363281,56.28200149536133,95.64558410644531,22.699495315551758,141.65611267089844,170.94602966308594,119.59576416015625,83.35289001464844,46.42264938354492,108.75785827636719,79.86005401611328,37.26555252075195,147.87998962402344,92.33113861083984,59.68807601928711,143.86436462402344,79.1983413696289,98.53276062011719,90.38909912109375,227.1149139404297,156.47596740722656,41.09844207763672,34.113319396972656
2020-03-30,61.97313690185547,181.67337036132812,98.19750213623047,84.78501892089844,152.27999877929688,101.16134643554688,149.18771362304688,35.021583557128906,58.8759880065918,99.01897430419922,22.771026611328125,142.80123901367188,175.92501831054688,120.0331039428711,87.13357543945312,49.18832778930664,117.45599365234375,81.93695068359375,39.17192459106445,151.59483337402344,95.44950103759766,64.03175354003906,153.98385620117188,81.24418640136719,102.8525619506836,92.77655792236328,235.38644409179688,160.35980224609375,42.656097412109375,35.85977554321289
2020-03-31,61.8466682434082,176.6627197265625,97.48600006103516,80.4081802368164,149.13999938964844,105.08246612548828,143.34364318847656,34.14431381225586,59.29331588745117,95.8440170288086,23.23996353149414,138.30120849609375,167.50111389160156,121.89167022705078,85.59044647216797,47.97390365600586,115.79586791992188,78.89608001708984,38.5190544128418,149.08824157714844,94.59715270996094,64.02342987060547,151.56210327148438,78.73207092285156,98.38072204589844,89.84648132324219,233.60658264160156,156.0498046875,41.846107482910156,35.371009826660156
2020-04-01,58.59247589111328,172.37535095214844,95.38500213623047,73.11028289794922,130.6999969482422,100.83533477783203,133.46746826171875,33.2931022644043,56.10198974609375,94.17716217041016,21.491403579711914,129.9811248779297,160.25241088867188,118.17451477050781,81.12303924560547,45.98830032348633,113.74714660644531,73.92731475830078,36.6649169921875,142.61441040039062,92.26185607910156,61.41056442260742,146.18045043945312,75.39209747314453,97.781494140625,86.09346771240234,222.30941772460938,148.2919158935547,41.21525573730469,35.532901763916016
2020-04-02,59.570186614990234,182.0219268798828,95.94149780273438,72.40194702148438,123.2699966430664,105.71636962890625,133.72634887695312,34.897682189941406,62.28825378417969,96.21112060546875,22.27825164794922,134.13221740722656,162.6566162109375,120.99880981445312,84.87288665771484,48.17778778076172,117.57960510253906,76.68775177001953,38.257911682128906,145.61688232421875,95.56729888916016,63.96517562866211,149.2075958251953,76.25801849365234,102.31594848632812,87.89311218261719,225.23207092285156,152.43722534179688,43.02991485595703,36.93690490722656
2020-04-03,58.71408462524414,178.9981231689453,95.32949829101562,69.51193237304688,124.5199966430664,103.8418197631836,133.7163848876953,34.24883270263672,61.46177673339844,93.14530181884766,22.230566024780273,131.44830322265625,160.31520080566406,116.1155014038086,82.0489273071289,47.98277282714844,118.4803695678711,74.42102813720703,38.1534538269043,144.56192016601562,92.71226501464844,63.44926834106445,147.83334350585938,75.0400161743164,102.92411041259766,84.90878295898438,214.97467041015625,147.071533203125,42.60157012939453,37.19529724121094
2020-04-06,63.836158752441406,184.37478637695312,99.87950134277344,79.21148681640625,148.77000427246094,109.05791473388672,146.89785766601562,36.3269157409668,65.7823715209961,98.80069732666016,24.273204803466797,141.5576629638672,171.6458282470703,122.08299255371094,88.59184265136719,51.7944450378418,123.41665649414062,79.21124267578125,40.62563705444336,159.62857055664062,97.50069427490234,66.82768249511719,158.82742309570312,80.53052520751953,105.36576080322266,89.51187133789062,232.6323699951172,164.1080322265625,44.15921401977539,39.246829986572266
2020-04-07,63.0967903137207,181.934814453125,100.58000183105469,82.71541595458984,141.5800018310547,110.40721893310547,144.4288330078125,35.634220123291016,66.216064453125,100.44770050048828,25.695894241333008,148.52687072753906,172.50698852539062,123.2127456665039,88.68445587158203,51.767852783203125,121.40326690673828,80.25605773925781,40.486358642578125,158.32118225097656,100.2032699584961,65.3714599609375,157.11679077148438,80.08328247070312,100.85811614990234,91.13969421386719,232.35134887695312,163.28469848632812,44.377288818359375,37.9766845703125
2020-04-08,64.71173095703125,191.0062713623047,102.1500015258789,86.96546173095703,146.8699951171875,115.36974334716797,150.45208740234375,36.59872817993164,70.35660552978516,100.2790298461914,27.651103973388672,158.31417846679688,174.7767333984375,126.86610412597656,92.040771484375,52.281978607177734,126.50736999511719,83.49674987792969,41.626686096191406,160.0343017578125,103.24539184570312,67.91775512695312,158.69288635253906,81.16804504394531,102.94200897216797,94.90176391601562,250.88963317871094,169.43490600585938,45.01592254638672,37.92998504638672
2020-04-09,65.1786880493164,190.1522674560547,102.13800048828125,89.55326080322266,151.83999633789062,113.22354888916016,153.86692810058594,36.125240325927734,68.99005126953125,103.68218994140625,29.05790138244629,164.844970703125,180.79640197753906,130.67431640625,93.74595642089844,50.650943756103516,124.71475982666016,90.98755645751953,42.653865814208984,165.633544921875,102.40690612792969,68.64170837402344,158.70245361328125,82.58589935302734,102.5484848022461,99.24259185791016,247.42364501953125,168.22427368164062,45.21665954589844,37.91753005981445
2020-04-13,66.45797729492188,190.2045440673828,108.44349670410156,85.31267547607422,147.3300018310547,103.36190032958984,151.8260040283203,36.142784118652344,69.48103332519531,102.69001770019531,28.00081443786621,160.3002166748047,178.33828735351562,125.67259979248047,93.47589874267578,52.03378677368164,123.4255142211914,86.94110870361328,40.85195541381836,162.40562438964844,101.45059967041016,67.0190658569336,159.05801391601562,80.36875915527344,103.70219421386719,96.24019622802734,246.84283447265625,163.67218017578125,44.610511779785156,39.007118225097656
2020-04-14,69.81433868408203,197.63778686523438,114.16600036621094,83.48043823242188,141.0,105.48091125488281,157.01295471191406,37.51062774658203,69.23553466796875,105.20022583007812,28.112089157104492,159.45033264160156,185.8561248779297,128.08689880371094,95.60543060302734,53.77119827270508,128.9534454345703,84.55928039550781,42.584228515625,165.89505004882812,104.04230499267578,68.93292999267578,166.92880249023438,83.23295593261719,108.1830062866211,97.68712615966797,253.39073181152344,169.12501525878906,45.7676887512207,40.15896224975586
2020-04-15,69.1771011352539,193.2807159423828,115.38400268554688,79.13594055175781,145.97999572753906,100.99834442138672,154.94216918945312,36.405826568603516,67.50077056884766,102.56103515625,25.61641502380371,159.70977783203125,178.06016540527344,122.84829711914062,91.57783508300781,52.18447494506836,130.39285278320312,80.38887023925781,41.44389343261719,160.349853515625,100.59132385253906,68.29219055175781,165.1797332763672,80.92066192626953,108.4155502319336,92.396728515625,263.8636169433594,160.73753356933594,44.815181732177734,40.0842399597168
2020-04-16,69.72676849365234,201.2105712890625,120.40950012207031,76.83145904541016,134.24000549316406,102.52875518798828,156.36582946777344,36.38829803466797,65.4550552368164,101.22159576416016,25.1395320892334,158.38571166992188,179.2892608642578,120.5615005493164,89.29398345947266,53.88643264770508,132.1678009033203,77.32526397705078,40.999942779541016,161.8466339111328,100.4111557006836,69.06607818603516,170.1385498046875,82.1196517944336,108.66596984863281,90.26246643066406,279.5541687011719,157.30892944335938,45.38983917236328,41.195621490478516
2020-04-17,68.7806625366211,204.7572479248047,118.75,82.53596496582031,154.0,106.28482055664062,161.90126037597656,37.24757385253906,71.33036804199219,105.79552459716797,26.562223434448242,164.15609741210938,187.8746795654297,126.01880645751953,92.68118286132812,53.50526809692383,134.24302673339844,84.27593994140625,41.83561706542969,167.79750061035156,101.49219512939453,69.44884490966797,171.6377716064453,85.55477142333984,111.51900482177734,95.01933288574219,272.1819152832031,164.20484924316406,46.01959991455078,41.130252838134766
2020-04-20,67.3530044555664,206.17767333984375,119.68049621582031,79.34371185302734,143.61000061035156,104.73121643066406,162.0406494140625,37.30019760131836,68.38453674316406,101.45972442626953,25.0600528717041,161.39169311523438,184.8513641357422,123.63180541992188,92.90494537353516,52.45928192138672,133.9339141845703,81.20348358154297,40.50376892089844,163.78515625,99.55879974365234,69.14930725097656,168.23574829101562,83.64212799072266,107.86102294921875,92.04401397705078,264.2945251464844,159.05227661132812,45.75981521606445,40.423580169677734
2020-04-21,65.2710952758789,201.07986450195312,116.40599822998047,76.99200439453125,136.3300018310547,100.39027404785156,149.8945770263672,35.5552978515625,66.80522918701172,99.75318145751953,24.54343605041504,155.4960479736328,179.9710693359375,120.26087951660156,90.08869934082031,49.95952606201172,132.17665100097656,78.84822082519531,39.502708435058594,160.1154327392578,98.14513397216797,65.3714599609375,161.2779998779297,81.0728988647461,107.03821563720703,92.04401397705078,256.8473205566406,155.47840881347656,44.72859191894531,40.224334716796875
2020-04-22,67.15115356445312,199.8075714111328,118.17449951171875,77.9553451538086,134.97000122070312,101.11222839355469,153.458740234375,36.61626052856445,69.09644317626953,100.19966125488281,25.306440353393555,157.4374237060547,183.16476440429688,121.19927215576172,92.05620574951172,53.2747917175293,135.0995635986328,79.10497283935547,39.76384735107422,168.14012145996094,99.5172119140625,66.55308532714844,166.7557830810547,84.46997833251953,106.78777313232422,92.05308532714844,259.49835205078125,161.34765625,45.64961242675781,40.96525192260742
2020-04-23,66.89091491699219,202.59613037109375,119.97250366210938,77.87981414794922,137.74000549316406,103.1867446899414,151.04945373535156,36.49350357055664,71.02759552001953,100.20957946777344,25.87870216369629,156.60540771484375,181.50511169433594,122.70250701904297,93.6302261352539,52.33517074584961,137.32489013671875,79.1492691040039,39.232852935791016,164.13681030273438,100.01616668701172,67.30198669433594,164.73765563964844,83.11876678466797,107.49994659423828,90.84127044677734,267.2827453613281,161.14431762695312,45.33472442626953,40.01265335083008
2020-04-24,68.82200622558594,205.8988037109375,120.51100158691406,78.55036163330078,128.97999572753906,104.21945190429688,153.2994384765625,37.28264617919922,71.19944763183594,100.3980941772461,26.323787689208984,158.3499298095703,190.35072326660156,123.46780395507812,96.23040771484375,52.53017807006836,136.7509002685547,80.31803131103516,39.546226501464844,165.92210388183594,101.86638641357422,67.75965118408203,167.7456512451172,84.08935546875,106.94174194335938,91.17585754394531,272.86578369140625,162.0547332763672,45.60237503051758,40.29594039916992
2020-04-27,68.87065887451172,211.25802612304688,118.80000305175781,80.33537292480469,128.67999267578125,105.27954864501953,156.93331909179688,37.756141662597656,73.40882110595703,105.22998809814453,27.372922897338867,164.20083618164062,195.35665893554688,127.44009399414062,97.15628814697266,52.716339111328125,136.24752807617188,83.78010559082031,40.721397399902344,167.6082000732422,106.4746322631836,69.8815689086914,167.26513671875,85.04092407226562,105.74430847167969,93.04785919189453,275.3856506347656,166.35501098632812,45.5079231262207,39.94104766845703
2020-04-28,67.75428771972656,207.110107421875,115.7040023803711,83.2915267944336,131.3000030517578,105.51716613769531,153.77734375,37.25634765625,73.57249450683594,105.37881469726562,28.50948715209961,167.30520629882812,195.24000549316406,130.0639190673828,97.4263687133789,52.07810974121094,133.68663024902344,84.37335205078125,40.68657684326172,167.64422607421875,109.2187728881836,67.5516128540039,163.1904296875,84.49851989746094,105.24012756347656,94.3139419555664,270.1210632324219,165.8610382080078,45.52366256713867,39.847660064697266
2020-04-29,69.9797134399414,205.38467407226562,118.635498046875,90.78106689453125,139.0,109.72102355957031,159.72093200683594,38.00165557861328,77.42662811279297,111.37154388427734,29.781171798706055,170.00704956054688,198.99000549316406,133.16156005859375,99.29354858398438,54.7817268371582,132.67115783691406,86.64892578125,41.017356872558594,169.3483428955078,108.28328704833984,67.21046447753906,170.5133819580078,83.80390167236328,105.41119384765625,95.86036682128906,269.4560546875,176.0693817138672,45.75194549560547,38.4778938293457
2020-04-30,71.45602416992188,208.4607696533203,123.69999694824219,86.18154907226562,141.02000427246094,106.3579330444336,161.23422241210938,37.1599006652832,75.28271484375,107.30363464355469,29.161222457885742,164.09344482421875,197.21368408203125,129.28042602539062,96.8785400390625,53.168426513671875,132.49453735351562,84.78949737548828,39.9466552734375,169.11395263671875,105.27581024169922,66.02051544189453,172.2239990234375,82.95699310302734,106.12246704101562,91.528564453125,273.97119140625,173.09597778320312,45.224525451660156,37.83970642089844
2020-05-01,70.30563354492188,201.2802734375,114.302001953125,83.41429901123047,133.3699951171875,101.3315658569336,155.67889404296875,35.87972640991211,73.18787384033203,104.67436981201172,26.96757698059082,158.4394073486328,196.0832977294922,125.04393768310547,94.03143310546875,50.94347381591797,130.94915771484375,82.56704711914062,39.694210052490234,164.69586181640625,102.97513580322266,64.6308822631836,167.76486206054688,81.39643096923828,105.17709350585938,86.86215209960938,266.51458740234375,170.04510498046875,44.7364616394043,38.26620101928711
2020-05-04,71.30038452148438,201.2192840576172,115.79949951171875,81.58206939697266,131.4600067138672,98.44371032714844,160.75634765625,36.25676727294922,74.82447814941406,102.37252044677734,26.276100158691406,157.48216247558594,199.01693725585938,123.17630004882812,93.88484191894531,51.404422760009766,130.93153381347656,81.58422088623047,39.293785095214844,163.98355102539062,102.8365478515625,63.95684814453125,171.86839294433594,81.59627532958984,104.23173522949219,87.63988494873047,269.35302734375,170.60684204101562,44.27201843261719,38.50901794433594
2020-05-05,72.37049865722656,205.96852111816406,115.88999938964844,81.92205810546875,125.4000015258789,99.53121185302734,162.5284881591797,36.35321044921875,76.01099395751953,100.26911163330078,26.522489547729492,159.51295471191406,202.39903259277344,122.8756332397461,94.57923889160156,52.07810974121094,132.01766967773438,81.46025848388672,39.520118713378906,161.61219787597656,102.16437530517578,64.9137954711914,173.7135772705078,82.97602081298828,104.44782257080078,87.58562469482422,274.50506591796875,172.8248291015625,44.484561920166016,38.82967758178711
2020-05-06,73.1171646118164,206.1689453125,117.56300354003906,79.33427429199219,121.86000061035156,98.39799499511719,162.94662475585938,36.081398010253906,73.68704223632812,100.09051513671875,25.401817321777344,158.27833557128906,200.88290405273438,121.20832824707031,95.03446960449219,52.75559997558594,130.76377868652344,79.92842864990234,38.95429611206055,159.56544494628906,101.31201934814453,64.1731948852539,175.4241485595703,84.15596771240234,101.8278579711914,84.36616516113281,270.505126953125,173.1541290283203,43.79969024658203,38.384498596191406
2020-05-07,73.87357330322266,203.32814025878906,118.38050079345703,81.91262817382812,128.64999389648438,98.05072021484375,169.14907836914062,36.2743034362793,75.80641174316406,104.74382019042969,26.109188079833984,163.10939025878906,205.8439483642578,120.9806137084961,94.79207611083984,52.74668502807617,130.3310089111328,80.76075744628906,38.82372283935547,163.30728149414062,100.99324035644531,62.90838623046875,176.44288635253906,84.2701416015625,100.99053192138672,86.6360855102539,266.9736633300781,176.97010803222656,43.752471923828125,38.112464904785156
2020-05-08,75.63188934326172,204.62655639648438,118.98049926757812,84.52877807617188,133.44000244140625,102.45564270019531,175.12255859375,37.694766998291016,78.1221923828125,108.30573272705078,27.285497665405273,165.85589599609375,210.31161499023438,124.73420715332031,96.16825866699219,53.19240951538086,131.31126403808594,82.08006286621094,40.13816833496094,163.406494140625,102.91278076171875,63.57407760620117,177.4807586669922,86.07810974121094,104.393798828125,88.02874755859375,268.8470458984375,179.2655029296875,44.87028884887695,38.4407844543457
2020-05-11,76.82196044921875,211.5281982421875,120.44999694824219,80.59039306640625,128.91000366210938,99.25704956054688,181.8626251220703,37.98411178588867,76.40376281738281,106.92660522460938,26.943735122680664,163.8608856201172,212.22244262695312,122.33808898925781,95.8554916381836,53.602481842041016,131.6732940673828,79.66281127929688,39.64198684692383,163.09092712402344,100.986328125,64.83059692382812,179.46046447753906,86.52535247802734,103.81757354736328,86.3738021850586,270.43023681640625,177.78366088867188,44.39796447753906,38.669036865234375
2020-05-12,75.94403839111328,206.709228515625,117.84750366210938,78.52204132080078,125.22000122070312,95.95793151855469,176.75531005859375,37.89642333984375,74.54624938964844,103.7417221069336,26.856300354003906,158.53782653808594,208.9390411376953,116.24305725097656,94.03361511230469,52.051361083984375,129.9336700439453,77.05961608886719,39.015228271484375,159.17771911621094,98.06891632080078,64.2314453125,175.3953399658203,83.98468017578125,103.13333892822266,84.97206115722656,269.5028076171875,173.82235717773438,43.65800476074219,38.70343017578125
2020-05-13,75.02708435058594,206.3780975341797,118.39600372314453,73.69586181640625,121.5,95.48270416259766,168.89022827148438,36.78286361694336,72.58235931396484,102.11455535888672,25.711790084838867,153.69781494140625,206.42710876464844,112.03389739990234,90.49152374267578,51.471923828125,129.92481994628906,74.40331268310547,38.24920654296875,155.82359313964844,94.3268814086914,64.8139419555664,172.74295043945312,81.85317993164062,102.56612396240234,81.2642593383789,260.4164123535156,171.80447387695312,43.177799224853516,38.68153762817383
2020-05-14,75.48799896240234,207.38021850585938,119.44249725341797,79.15480041503906,122.5199966430664,97.04547119140625,166.26190185546875,38.448829650878906,73.68704223632812,105.08116912841797,26.633758544921875,156.068603515625,210.35650634765625,116.6044921875,91.44546508789062,52.66645812988281,130.3751983642578,77.49349212646484,38.040279388427734,158.1588592529297,94.23680114746094,66.61134338378906,173.4925079345703,82.35752868652344,102.46709442138672,81.58983612060547,272.2287292480469,175.500732421875,43.225040435791016,38.59086227416992
2020-05-15,75.04170227050781,210.7315673828125,120.48899841308594,77.65313720703125,120.0,98.62644958496094,170.57276916503906,38.817100524902344,72.95877075195312,108.19659423828125,26.67349624633789,153.7604522705078,214.70751953125,115.09931945800781,91.46891784667969,51.95330047607422,132.84776306152344,76.05908203125,37.65727996826172,156.7162322998047,96.10782623291016,66.38664245605469,176.02001953125,82.77619934082031,103.18736267089844,81.67121887207031,272.5566711425781,178.01344299316406,43.06760025024414,39.378822326660156
2020-05-18,76.80976867675781,204.5816192626953,121.31300354003906,83.49930572509766,135.44000244140625,105.11503601074219,171.7375946044922,39.509788513183594,76.84461212158203,115.935546875,29.200960159301758,162.7157440185547,220.1082000732422,124.85536193847656,95.05010986328125,53.4152717590332,132.9184112548828,80.08781433105469,39.14581298828125,162.1442108154297,103.4394302368164,66.33672332763672,177.70179748535156,86.63002014160156,104.62789154052734,86.18389129638672,274.8048400878906,185.66795349121094,43.86267852783203,39.9166259765625
2020-05-19,76.36592864990234,199.52825927734375,122.46649932861328,82.4131851196289,130.44000244140625,102.42823791503906,175.26194763183594,39.11521911621094,74.41180419921875,113.47496032714844,28.326684951782227,159.09246826171875,213.60406494140625,121.10161590576172,94.05707550048828,53.74510955810547,131.59384155273438,78.51173400878906,38.77149200439453,161.90975952148438,102.82268524169922,64.53103637695312,176.47166442871094,87.07725524902344,101.23362731933594,84.34806823730469,270.7674865722656,183.70823669433594,42.80782699584961,39.06926345825195
2020-05-20,77.85110473632812,199.91424560546875,124.89700317382812,85.69043731689453,133.32000732421875,105.72735595703125,176.1479949951172,39.842979431152344,77.21823120117188,118.98151397705078,28.755874633789062,162.32208251953125,213.68478393554688,124.84619903564453,94.90937805175781,56.250057220458984,130.4105224609375,80.86701202392578,39.9466552734375,165.99423217773438,103.72354888916016,63.981834411621094,178.91949462890625,88.447509765625,101.98990631103516,86.40093231201172,269.7744445800781,188.073974609375,42.7133674621582,39.225608825683594
2020-05-21,77.27068328857422,197.20335388183594,122.33699798583984,84.8404312133789,139.0,104.23771667480469,174.4853973388672,39.14152908325195,76.42112731933594,116.90787506103516,28.46973991394043,161.12327575683594,216.0980224609375,126.3697280883789,93.14224243164062,55.25164031982422,129.553955078125,79.83988952636719,39.31990051269531,166.87782287597656,102.0439224243164,63.69889450073242,176.7704620361328,89.69404602050781,100.495361328125,89.68370056152344,268.7628173828125,184.93064880371094,42.485069274902344,39.081764221191406
2020-05-22,77.76819610595703,198.65089416503906,121.84400177001953,84.36821746826172,137.52999877929688,102.78465270996094,177.06396484375,39.3695068359375,74.95980072021484,117.09638214111328,28.708187103271484,160.97117614746094,216.9951629638672,127.7372055053711,92.57144165039062,55.501251220703125,128.3712921142578,79.22008514404297,39.198036193847656,166.27377319335938,102.4848403930664,63.54911422729492,176.84751892089844,89.20874786376953,101.37767028808594,90.52471923828125,271.6011657714844,185.1634979248047,42.58740997314453,38.87540817260742
2020-05-26,77.24142456054688,195.1153106689453,121.09300231933594,89.08104705810547,144.72999572753906,107.29924011230469,175.7398223876953,39.316890716552734,77.46731567382812,120.00345611572266,30.83030128479004,175.40159606933594,217.53343200683594,133.023681640625,95.20650482177734,55.57255554199219,128.5402374267578,84.84264373779297,40.12075424194336,166.6614532470703,106.43193054199219,64.28970336914062,174.9779815673828,91.9397201538086,100.86450958251953,93.47289276123047,276.238037109375,187.45303344726562,42.74485397338867,38.72844314575195
2020-05-27,77.57795715332031,197.2296600341797,120.51950073242188,95.60722351074219,149.52000427246094,111.87779998779297,175.81947326660156,40.2989387512207,77.96550750732422,120.57891845703125,31.648950576782227,187.56861877441406,221.91139221191406,136.37355041503906,98.16216278076172,56.66012191772461,128.83367919921875,89.75680541992188,40.6778678894043,169.2582244873047,110.67996978759766,64.53103637695312,175.20925903320312,95.03228759765625,102.53911590576172,96.60192108154297,284.556396484375,187.06500244140625,43.40610122680664,38.29694747924805
2020-05-28,77.61212158203125,196.63308715820312,120.05500030517578,92.61331176757812,149.82000732421875,110.34246063232422,180.29959106445312,39.9832763671875,75.44967651367188,115.8363265991211,31.317245483398438,180.01791381835938,219.91973876953125,135.42823791503906,97.37240600585938,55.00204086303711,130.6831817626953,88.4197998046875,40.99123764038086,170.16888427734375,109.74919891357422,65.7708740234375,174.8141326904297,93.69058990478516,104.49283599853516,97.29826354980469,284.74371337890625,188.46197509765625,43.86267852783203,38.675289154052734
2020-05-29,77.53649139404297,201.51971435546875,122.11849975585938,89.78939819335938,145.85000610351562,109.78498840332031,174.01747131347656,41.92982482910156,76.13882446289062,116.38202667236328,31.22825813293457,176.8851318359375,222.9161376953125,133.8588409423828,97.66172790527344,56.09851837158203,132.26593017578125,86.16192626953125,40.63433837890625,169.11598205566406,109.48326110839844,67.1688461303711,176.5969696044922,94.03878021240234,104.36680603027344,96.74664306640625,285.568115234375,189.4127655029297,45.16942596435547,38.790977478027344
2020-06-01,78.49004364013672,199.072021484375,123.552001953125,91.3760757446289,151.38999938964844,110.12315368652344,175.58053588867188,40.59705352783203,77.04385375976562,117.84051513671875,31.236352920532227,179.98193359375,221.84857177734375,134.1616973876953,97.6539077758789,55.14466857910156,130.87884521484375,87.30414581298828,40.90419387817383,170.10533142089844,108.8813705444336,66.20358276367188,176.1922607421875,94.95455932617188,105.56422424316406,98.70906066894531,286.57977294921875,188.54934692382812,43.9099006652832,38.75971221923828
2020-06-02,78.85343170166016,196.2733917236328,123.62049865722656,93.56722259521484,153.30999755859375,112.7002944946289,173.45994567871094,41.1143798828125,78.6214370727539,117.8206787109375,32.84629821777344,183.77186584472656,226.7109832763672,136.1533203125,98.52185821533203,55.37644577026367,131.82138061523438,87.59632873535156,40.82583999633789,170.26873779296875,110.32305145263672,67.26870727539062,178.1967010498047,96.09927368164062,106.29351806640625,100.38207244873047,286.93572998046875,190.4993438720703,44.39796447753906,38.75346374511719
2020-06-03,79.28752136230469,193.88710021972656,123.91999816894531,99.54560852050781,173.16000366210938,116.14563751220703,174.21658325195312,41.15822982788086,80.68889617919922,121.22383117675781,33.67959213256836,189.56031799316406,226.5214080810547,140.74221801757812,100.90669250488281,55.20707321166992,132.17701721191406,92.32454681396484,41.69633483886719,175.44241333007812,112.82149505615234,68.28388214111328,178.63037109375,99.31403350830078,106.71666717529297,103.52015686035156,286.0364685058594,190.99411010742188,44.7364616394043,38.606502532958984
2020-06-04,78.60466003417969,193.7818145751953,123.02999877929688,100.62228393554688,184.3000030517578,117.85462188720703,170.6822967529297,41.08807373046875,79.94161224365234,122.72201538085938,34.5533332824707,193.3862762451172,224.67140197753906,143.09170532226562,100.78157043457031,56.13417053222656,130.4697723388672,94.24595642089844,41.713741302490234,175.39703369140625,113.75927734375,67.8595199584961,176.27891540527344,96.6144027709961,104.48384094238281,106.71247100830078,279.2262878417969,187.8604736328125,45.0434684753418,38.18125915527344
2020-06-05,80.84339904785156,197.98416137695312,124.1500015258789,103.6351089477539,205.42999267578125,123.4841537475586,173.1114959716797,41.93860626220703,83.702880859375,123.84317016601562,35.57271194458008,196.17694091796875,230.04107666015625,148.1028289794922,103.26025390625,57.35544967651367,130.97665405273438,98.4872055053711,42.73221969604492,178.955078125,117.16051483154297,68.45030212402344,180.40357971191406,97.978515625,106.5365982055664,112.464111328125,292.1253662109375,193.65232849121094,45.452816009521484,38.009281158447266
2020-06-08,81.32140350341797,198.05435180664062,126.2030029296875,107.35626220703125,230.5,125.86022186279297,175.7696990966797,42.2016487121582,85.72052764892578,126.28392028808594,37.134117126464844,198.77865600585938,231.72869873046875,149.525390625,106.14556121826172,56.7581787109375,130.50538635253906,100.45288848876953,43.39378356933594,183.93812561035156,116.7825698852539,68.98287200927734,181.52145385742188,99.48573303222656,107.18484497070312,115.75592041015625,289.90521240234375,193.6426239013672,45.728328704833984,37.90922546386719
2020-06-09,83.88936614990234,197.30862426757812,130.04299926757812,104.32454681396484,216.74000549316406,122.63424682617188,173.78848266601562,42.13150405883789,84.30072021484375,122.92044830322266,35.92867660522461,196.33901977539062,231.71971130371094,145.10169982910156,103.1116943359375,56.196571350097656,129.78514099121094,97.87626647949219,42.653865814208984,181.09716796875,116.66363525390625,68.45030212402344,182.90921020507812,97.9021987915039,106.54560089111328,114.1809310913086,289.6523132324219,193.1381072998047,45.54728317260742,37.94362258911133
2020-06-10,86.047607421875,199.2562255859375,132.37249755859375,100.26338195800781,203.41000366210938,121.03491973876953,181.295166015625,41.57909393310547,81.02102661132812,121.22383117675781,35.257198333740234,192.21597290039062,229.63497924804688,141.44888305664062,101.5478515625,56.93646240234375,131.4212188720703,93.90950775146484,42.32308578491211,177.7206573486328,114.70404815673828,68.04257202148438,189.6935577392578,97.41569519042969,107.3469009399414,110.13883209228516,286.4112243652344,194.496337890625,45.696842193603516,37.88420867919922
2020-06-11,81.91644287109375,192.04469299316406,127.89800262451172,93.12330627441406,170.0,111.08271789550781,171.28958129882812,38.29100036621094,74.20423889160156,111.75849151611328,31.762208938598633,174.76060485839844,216.1158905029297,131.64697265625,92.27430725097656,53.21915817260742,125.25918579101562,86.07337951660156,39.64198684692383,170.19610595703125,106.64188385009766,64.36459350585938,179.50730895996094,90.78587341308594,104.67292022705078,100.64346313476562,265.7838439941406,183.24258422851562,44.43732833862305,37.54963684082031
2020-06-12,82.62367248535156,191.16741943359375,127.2509994506836,96.0322265625,189.50999450683594,112.54492950439453,174.3360595703125,39.5185546875,76.71173858642578,114.58618927001953,33.355987548828125,181.6472930908203,218.80528259277344,132.62899780273438,95.32379150390625,52.889320373535156,126.39734649658203,88.42864990234375,40.05482864379883,171.7028350830078,108.38447570800781,63.99554443359375,180.92396545410156,91.98782348632812,104.09669494628906,103.17432403564453,267.1141052246094,186.5216827392578,44.50030517578125,36.814842224121094
